RUN	1	Landscape:
LSize	MComSize	ImRate
100	2500	0.1
Pos	Env	Plant
60	0.35	2349	2	0	50	1	0.33	0.05	1	
61	0.41	2349	2	0	50	1	0.33	0.05	1	
62	0.58	2449	2	0	50	1	0.57	0.05	1	
63	0.62	62	2	0	50	1	0.56	0.05	1	
64	0.33	2349	2	0	50	1	0.33	0.05	1	
65	0.59	2449	2	0	50	1	0.57	0.05	1	
66	0.27	2349	2	0	50	1	0.33	0.05	1	
67	0.36	2349	2	0	50	1	0.33	0.05	1	
68	0.43	2449	2	0	50	1	0.57	0.05	1	
69	0.37	2349	2	0	50	1	0.33	0.05	1	
70	0.19	1698	2	0	50	1	0.09	0.05	1	
71	0.29	2349	2	0	50	1	0.33	0.05	1	
72	0.66	2449	2	0	50	1	0.57	0.05	1	
73	0.81	748	2	0	50	1	0.88	0.05	1	
74	0.53	2449	2	0	50	1	0.57	0.05	1	
75	0.75	748	2	0	50	1	0.88	0.05	1	
76	0.77	575	2	0	50	1	0.75	0.05	1	
77	0.45	2349	2	0	50	1	0.33	0.05	1	
78	0.32	2349	2	0	50	1	0.33	0.05	1	
79	0.28	2349	2	0	50	1	0.33	0.05	1	
80	0.21	2349	2	0	50	1	0.33	0.05	1	
81	0.1	1698	2	0	50	1	0.09	0.05	1	
82	0.16	1698	2	0	50	1	0.09	0.05	1	
83	0.47	2449	2	0	50	1	0.57	0.05	1	
84	0.6	2449	2	0	50	1	0.57	0.05	1	
85	0.68	2449	2	0	50	1	0.57	0.05	1	
86	0.78	575	2	0	50	1	0.75	0.05	1	
87	0.7	2449	2	0	50	1	0.57	0.05	1	
88	0.26	2349	2	0	50	1	0.33	0.05	1	
89	0.24	2349	2	0	50	1	0.33	0.05	1	
90	0.15	1698	2	0	50	1	0.09	0.05	1	
91	0.46	2449	2	0	50	1	0.57	0.05	1	
92	0.31	2349	2	0	50	1	0.33	0.05	1	
93	0.2	1698	2	0	50	1	0.09	0.05	1	
94	0.22	2349	2	0	50	1	0.33	0.05	1	
95	0.84	748	2	0	50	1	0.88	0.05	1	
96	0.9	748	2	0	50	1	0.88	0.05	1	
97	0.39	2349	2	0	50	1	0.33	0.05	1	
98	0.57	2449	2	0	50	1	0.57	0.05	1	
99	0.65	2449	2	0	50	1	0.57	0.05	1	

RUN	5	Landscape:
LSize	MComSize	ImRate
100	2500	0.1
Pos	Env	Plant
0	0.22	1593	2	0	50	1	0.11	0.05	1	
1	0.18	1593	2	0	50	1	0.11	0.05	1	
2	0.36	911	2	0	50	1	0.36	0.05	1	
3	0.12	1593	2	0	50	1	0.11	0.05	1	
4	0.15	1593	2	0	50	1	0.11	0.05	1	
5	0.11	1593	2	0	50	1	0.11	0.05	1	
6	0.16	1593	2	0	50	1	0.11	0.05	1	
7	0.31	911	2	0	50	1	0.36	0.05	1	
8	0.13	1593	2	0	50	1	0.11	0.05	1	
9	0	1593	2	0	50	1	0.11	0.05	1	
